"","gene","logfc","ave_expr","p_value","adj_p_value","comparison"
"EPS8","EPS8",-0.608652055328204,11.8177843087981,3.76211374705745e-13,1.48956027672909e-11,"cid1 - cid0"
"TMEM119","TMEM119",0.98191411789298,8.15124176202542,3.7644354434004e-13,1.48956027672909e-11,"cid1 - cid0"
"XK","XK",-0.754330565256472,9.38917798703574,3.77952605324234e-13,1.48956027672909e-11,"cid1 - cid0"
"CCDC68","CCDC68",-0.740005500809643,9.36900953784025,3.79336248290218e-13,1.48956027672909e-11,"cid1 - cid0"
"TMEM71","TMEM71",1.22701472794491,7.67865772169204,3.87637317306015e-13,1.5155095641226e-11,"cid1 - cid0"
"GPSM3","GPSM3",0.977561649851337,9.11986824450952,3.93818750400635e-13,1.53298229232038e-11,"cid1 - cid0"
"VDAC2","VDAC2",-0.423985756247179,11.7354124354969,3.97456362753176e-13,1.54044450897367e-11,"cid1 - cid0"
"LRP4","LRP4",-1.26852443412402,8.06196182696666,4.02155280536019e-13,1.5519380287237e-11,"cid1 - cid0"
"MAOA","MAOA",-0.896801415156588,9.56679487100797,4.13362226836178e-13,1.57787466984456e-11,"cid1 - cid0"
"FAM65B","FAM65B",1.2496797321436,7.90714082620188,4.13590936463172e-13,1.57787466984456e-11,"cid1 - cid0"
"SCNN1A","SCNN1A",-0.935803102355424,11.5615884141266,4.14163461871408e-13,1.57787466984456e-11,"cid1 - cid0"
"IL6","IL6",2.12181927736248,8.42354518420321,4.34342428628718e-13,1.64774057775971e-11,"cid1 - cid0"
"GALNT3","GALNT3",-0.685783855413755,11.1758302018497,4.37707251505032e-13,1.65349916570656e-11,"cid1 - cid0"
"FBN1","FBN1",1.42402903650895,7.20598946399662,4.53400836983182e-13,1.70558726618085e-11,"cid1 - cid0"
"UAP1","UAP1",-0.425649594211936,11.2336276737387,4.69077005550145e-13,1.75717423878262e-11,"cid1 - cid0"
"PTTG1IP","PTTG1IP",-0.399163428813919,12.4824618512605,4.71601038772132e-13,1.75926837505287e-11,"cid1 - cid0"
"RHBDL2","RHBDL2",-0.890052543993031,8.63664125796375,4.8980270299021e-13,1.81958655596321e-11,"cid1 - cid0"
"EPS8L3","EPS8L3",-0.697024808386569,10.5604805419884,5.15724644200957e-13,1.90796807418643e-11,"cid1 - cid0"
"SAMD13","SAMD13",-0.816192332513307,8.09345275641948,5.3844978697188e-13,1.98384400936594e-11,"cid1 - cid0"
"IL20RA","IL20RA",-0.733879127939546,7.54604426548505,5.41961167247532e-13,1.98859767637998e-11,"cid1 - cid0"
"PDHA1","PDHA1",-0.414501272978919,10.5749099802583,5.52878761101077e-13,2.02037695842365e-11,"cid1 - cid0"
"TMEM125","TMEM125",-0.718912401503395,9.59900278291566,5.61735535734702e-13,2.04439766318406e-11,"cid1 - cid0"
"PLAU","PLAU",1.0870086316569,10.2073848966179,5.8789491595642e-13,2.13094055974001e-11,"cid1 - cid0"
"STYK1","STYK1",-1.00652749197034,8.80247137201734,6.14100348485499e-13,2.211300929513e-11,"cid1 - cid0"
"MPC1","MPC1",-0.647247316687769,11.1003739689427,6.1500494968026e-13,2.211300929513e-11,"cid1 - cid0"
"SH2B3","SH2B3",0.473122689614003,9.11803104572628,6.18053291056651e-13,2.21337244593208e-11,"cid1 - cid0"
"CD164","CD164",-0.335536226213327,12.9999493652699,6.38620942410869e-13,2.27791764836833e-11,"cid1 - cid0"
"SLC25A13","SLC25A13",-0.485330568812554,9.08439078846793,6.62884533901548e-13,2.355081441278e-11,"cid1 - cid0"
"COL18A1","COL18A1",0.793311020605586,8.82006591743574,6.88256241083965e-13,2.43219411108246e-11,"cid1 - cid0"
"TIMP1","TIMP1",0.729063096535562,12.7787379195977,6.90022678671891e-13,2.43219411108246e-11,"cid1 - cid0"
"MTM1","MTM1",-0.474778985963159,8.08571471175236,7.67965878633241e-13,2.69631314172683e-11,"cid1 - cid0"
"GIPC2","GIPC2",-0.874331298106958,8.99684733538075,7.79999377730493e-13,2.72786501125825e-11,"cid1 - cid0"
"MARVELD2","MARVELD2",-0.715675080514297,9.96272216149891,8.00255530412645e-13,2.78781625049977e-11,"cid1 - cid0"
"ERMP1","ERMP1",-0.447012328691509,9.09492413364921,8.23252596606054e-13,2.85319490891895e-11,"cid1 - cid0"
"FLNA","FLNA",0.772709000847462,9.84536732679099,8.2539649437061e-13,2.85319490891895e-11,"cid1 - cid0"
"COL15A1","COL15A1",1.09092987944416,10.16223957656,8.34038046807456e-13,2.87197793579506e-11,"cid1 - cid0"
"SLC17A5","SLC17A5",-0.526019322978104,9.66108987781557,8.38736445607521e-13,2.8770909569058e-11,"cid1 - cid0"
"FBXO34","FBXO34",-0.506731973376143,10.1414570507306,8.56581116891558e-13,2.92268112493982e-11,"cid1 - cid0"
"CASD1","CASD1",-0.749976608220134,9.18123935258198,8.58555943101946e-13,2.92268112493982e-11,"cid1 - cid0"
"IDH3A","IDH3A",-0.519990162493292,10.7957316760433,8.92531103304132e-13,2.99942151314664e-11,"cid1 - cid0"
"BATF","BATF",0.837757784346326,8.33273718597366,8.92919192999524e-13,2.99942151314664e-11,"cid1 - cid0"
"IFITM2","IFITM2",0.775913390386284,12.2308519491755,8.93456124293032e-13,2.99942151314664e-11,"cid1 - cid0"
"COL6A2","COL6A2",1.0040925635732,10.5573706968267,8.94499658226464e-13,2.99942151314664e-11,"cid1 - cid0"
"BTBD6","BTBD6",-0.398346512430111,9.88758943227097,9.0849635075791e-13,3.03372311983724e-11,"cid1 - cid0"
"GOT1","GOT1",-0.587924486805832,10.0940051554231,9.17468778271557e-13,3.03372311983724e-11,"cid1 - cid0"
"SH3RF3","SH3RF3",0.702253969067231,7.942992556955,9.1819758618262e-13,3.03372311983724e-11,"cid1 - cid0"
"DERL3","DERL3",0.751439339225314,8.49522611700007,9.18283218447327e-13,3.03372311983724e-11,"cid1 - cid0"
"RASGRP1","RASGRP1",1.15298631702599,8.32079891876707,9.24226336687835e-13,3.04213176189933e-11,"cid1 - cid0"
"TUBB6","TUBB6",0.643851426274841,9.62981275890737,9.65241779558879e-13,3.15934246088717e-11,"cid1 - cid0"
"LAMP3","LAMP3",1.31387001052033,9.08965240984669,9.66893593525171e-13,3.15934246088717e-11,"cid1 - cid0"
"BCAP29","BCAP29",-0.533134263695153,9.23485176701195,1.02134224348077e-12,3.32511894759394e-11,"cid1 - cid0"
"TMEM54","TMEM54",-0.88954909382567,12.2812404589224,1.03024664156087e-12,3.34174986624942e-11,"cid1 - cid0"
"GNAQ","GNAQ",-0.394385040236681,10.9607648973816,1.03391568519054e-12,3.34174986624942e-11,"cid1 - cid0"
"MARCH3","MARCH3",-0.634315072084139,9.78422954673263,1.04369059303751e-12,3.36120930916001e-11,"cid1 - cid0"
"FAM118B","FAM118B",-0.471411052115785,9.65923844182891,1.08711736657557e-12,3.48851676808283e-11,"cid1 - cid0"
"DPYSL2","DPYSL2",0.634298071938698,10.1382345974372,1.12089587958529e-12,3.58406457497395e-11,"cid1 - cid0"
"CHSY1","CHSY1",0.608137520094514,9.87157446688049,1.1506481750486e-12,3.66610431003919e-11,"cid1 - cid0"
"TBC1D9","TBC1D9",0.966305416403387,9.18963529042688,1.17257611688767e-12,3.72272126755154e-11,"cid1 - cid0"
"AMPD3","AMPD3",0.512517010012761,8.68605024651319,1.20844325876868e-12,3.82303621758161e-11,"cid1 - cid0"
"THBS2","THBS2",1.9061454329717,7.96389914085975,1.2250670900378e-12,3.86198086517902e-11,"cid1 - cid0"
"SYTL2","SYTL2",-0.83289410949847,7.60012772472738,1.27672105747162e-12,4.00512925894074e-11,"cid1 - cid0"
"CTSK","CTSK",0.925554319664611,10.3977392312328,1.28336692254662e-12,4.00512925894074e-11,"cid1 - cid0"
"STARD10","STARD10",-0.784988273315673,10.6016742246726,1.28389600951189e-12,4.00512925894074e-11,"cid1 - cid0"
"SAMD4A","SAMD4A",0.743387392279741,8.45266088011638,1.34762640287064e-12,4.18933999475724e-11,"cid1 - cid0"
"HCK","HCK",1.11072938220224,9.36567182509992,1.36521219389224e-12,4.2293234504904e-11,"cid1 - cid0"
"BCAS1","BCAS1",-0.917965203143794,9.90705305230225,1.39038526222474e-12,4.29245491472349e-11,"cid1 - cid0"
"TP53INP1","TP53INP1",0.911359725100219,10.4767928085056,1.42141666413529e-12,4.3731764240561e-11,"cid1 - cid0"
"TCEA3","TCEA3",-1.01881899311356,9.99230210126206,1.43261900044651e-12,4.39242118957541e-11,"cid1 - cid0"
"SPHK1","SPHK1",0.98918871229001,7.88590084439103,1.43748398139796e-12,4.39242118957541e-11,"cid1 - cid0"
"THAP10","THAP10",-0.582029114505696,7.72195990505128,1.49547971273631e-12,4.55409179188033e-11,"cid1 - cid0"
"PHYH","PHYH",-0.543556352295735,9.69226556087466,1.55245567700964e-12,4.71157141568384e-11,"cid1 - cid0"
"DLG1","DLG1",-0.502940101272836,9.44197984281929,1.57922881382219e-12,4.7766336385642e-11,"cid1 - cid0"
"SLC22A5","SLC22A5",-0.508256238009359,8.69388862399921,1.59703760112785e-12,4.81423489659852e-11,"cid1 - cid0"
"SELENBP1","SELENBP1",-1.05511598602976,11.2924912650109,1.63123067784455e-12,4.90080814051754e-11,"cid1 - cid0"
"DYSF","DYSF",0.82930376415654,8.69795341578185,1.66788014445166e-12,4.99415750276779e-11,"cid1 - cid0"
"LUM","LUM",0.947323136897692,11.9325582531622,1.72537202359018e-12,5.14908524240096e-11,"cid1 - cid0"
"CYP2J2","CYP2J2",-0.789945758909479,8.62319759397889,1.73162678676177e-12,5.15058293085651e-11,"cid1 - cid0"
"MTMR11","MTMR11",-0.700454510668939,9.28064797185553,1.75413559011236e-12,5.20025693320395e-11,"cid1 - cid0"
"PXMP2","PXMP2",-0.700416498903509,9.57881330966901,1.91014039026723e-12,5.64405508714933e-11,"cid1 - cid0"
"DOCK8","DOCK8",1.05497802232737,9.43645626732766,2.01280490509456e-12,5.92784286687881e-11,"cid1 - cid0"
"MMP1","MMP1",1.86655007255876,11.7648059903859,2.01989612068693e-12,5.9292229404951e-11,"cid1 - cid0"
"GALNT8","GALNT8",-0.716962870207399,7.5375108888995,2.09921230343857e-12,6.14191103028938e-11,"cid1 - cid0"
"IFI16","IFI16",0.60855680133306,10.7219893590847,2.12728055737594e-12,6.20375987953966e-11,"cid1 - cid0"
"RCSD1","RCSD1",1.12858804831437,8.17074662921781,2.17856589752022e-12,6.33269496120081e-11,"cid1 - cid0"
"ARSE","ARSE",-0.84749769007872,8.88315544026337,2.19688980011241e-12,6.36529267974317e-11,"cid1 - cid0"
"STAT5A","STAT5A",0.507486377149368,8.72821753406313,2.21330590201269e-12,6.38204821807954e-11,"cid1 - cid0"
"MMP9","MMP9",1.28323765541393,10.9137380319782,2.21692951616524e-12,6.38204821807954e-11,"cid1 - cid0"
"CA4","CA4",-1.37702639614418,10.724907439086,2.26767343032102e-12,6.5072051992513e-11,"cid1 - cid0"
"CSF3","CSF3",2.70081540673248,6.728781300329,2.2877472269093e-12,6.5438341605492e-11,"cid1 - cid0"
"USP54","USP54",-0.482753405936842,8.94191657546887,2.29870502073233e-12,6.5462104726574e-11,"cid1 - cid0"
"ENDOD1","ENDOD1",-0.752454213767377,8.89521619230421,2.30320149546195e-12,6.5462104726574e-11,"cid1 - cid0"
"PDPN","PDPN",1.56142912392326,7.21759237309071,2.32701345883691e-12,6.59295933448319e-11,"cid1 - cid0"
"ADGRF5","ADGRF5",0.873618433734865,8.08890150695411,2.43787985089199e-12,6.88528022240884e-11,"cid1 - cid0"
"ZNF552","ZNF552",-0.431850795981221,7.82143691713654,2.44577486498961e-12,6.88585609001636e-11,"cid1 - cid0"
"KLF7","KLF7",0.762078505829029,7.81408569374409,2.45556121288127e-12,6.89173653257868e-11,"cid1 - cid0"
"FAP","FAP",1.59233188608287,7.18682118206345,2.47717281958609e-12,6.93066507929821e-11,"cid1 - cid0"
"GADD45B","GADD45B",0.899799173999378,9.32591861849598,2.49924104139707e-12,6.9510058073444e-11,"cid1 - cid0"
"NCF2","NCF2",1.42360348204566,9.11636946015974,2.499970814213e-12,6.9510058073444e-11,"cid1 - cid0"
"EVI2B","EVI2B",0.828935826738062,10.5488849733823,2.56280324660521e-12,7.10364627456856e-11,"cid1 - cid0"
"SUCLA2","SUCLA2",-0.418489452279539,9.99177840863467,2.598897465067e-12,7.17589868808256e-11,"cid1 - cid0"
"STXBP5","STXBP5",-0.60991697394055,8.57082229604356,2.60490011574537e-12,7.17589868808256e-11,"cid1 - cid0"
"HNRNPAB","HNRNPAB",-0.389330106250629,12.352980661437,2.61848007917882e-12,7.19118164076318e-11,"cid1 - cid0"
"EFNA1","EFNA1",-0.676218674351128,9.52391580927245,2.73083736052019e-12,7.47681556230498e-11,"cid1 - cid0"
"MFSD4A","MFSD4A",-1.62446077732982,8.62365174321693,2.77640323379297e-12,7.57839577809405e-11,"cid1 - cid0"
"ELMO1","ELMO1",0.847588051667262,8.33588321122212,2.87341404444368e-12,7.80861063239909e-11,"cid1 - cid0"
"LNX2","LNX2",-0.58540174159568,9.59790165172689,2.87818776800145e-12,7.80861063239909e-11,"cid1 - cid0"
"CAMK2D","CAMK2D",-0.552164990049201,9.00832511811603,2.89367830715543e-12,7.82691899817601e-11,"cid1 - cid0"
"TMEM30B","TMEM30B",-0.80026811273679,10.7329267816324,2.99997319275027e-12,8.08998795020877e-11,"cid1 - cid0"
"NINJ1","NINJ1",0.737387668873835,8.93027962981887,3.05413900446467e-12,8.21132327536703e-11,"cid1 - cid0"
"AKAP1","AKAP1",-0.63524782277781,9.93976470079434,3.1077934550381e-12,8.33056131825032e-11,"cid1 - cid0"
"VSIG2","VSIG2",-1.01795686304638,9.8671999716514,3.30984729877183e-12,8.84569040773259e-11,"cid1 - cid0"
"ENPP4","ENPP4",-0.546026967929658,9.3515813868136,3.38887882784447e-12,9.02995004336057e-11,"cid1 - cid0"
"PXDC1","PXDC1",0.570630219726015,8.33742972094338,3.571594845905e-12,9.48857230130193e-11,"cid1 - cid0"
"KCTD5","KCTD5",-0.537478886624161,10.1739184284067,3.74076817633907e-12,9.90860872271115e-11,"cid1 - cid0"
"SDHD","SDHD",-0.425252140648491,11.6032493983353,3.99579821893061e-12,1.05529148832111e-10,"cid1 - cid0"
"GLCE","GLCE",-0.496859337118732,8.9419757950926,4.08028747561486e-12,1.07443569909353e-10,"cid1 - cid0"
"C1orf210","C1orf210",-0.879780740249517,8.74867949148527,4.11513753002099e-12,1.08043478904041e-10,"cid1 - cid0"
"ST14","ST14",-0.78135169922321,11.5425375279973,4.15349144716623e-12,1.08731605048185e-10,"cid1 - cid0"
"TSPAN6","TSPAN6",-0.880234506250359,10.2528561119954,4.17666832863565e-12,1.09019567190306e-10,"cid1 - cid0"
"PRKACB","PRKACB",-0.500310122578524,11.3267014900333,4.23220413587038e-12,1.10148033803627e-10,"cid1 - cid0"
"WWC3","WWC3",0.416227555853187,8.27074905630404,4.26427950523406e-12,1.10416095769497e-10,"cid1 - cid0"
"CAMK2N1","CAMK2N1",-0.704567425397643,11.8680007569593,4.26716956732334e-12,1.10416095769497e-10,"cid1 - cid0"
"MME","MME",1.25619948715472,7.64774591382857,4.38318526672473e-12,1.1309123254463e-10,"cid1 - cid0"
"BOD1L1","BOD1L1",0.434444358431682,8.89847535644268,4.40039560338081e-12,1.13209028267438e-10,"cid1 - cid0"
"CTBP2","CTBP2",-0.415926644806872,10.816035969452,4.44550422186845e-12,1.13833532948898e-10,"cid1 - cid0"
"GFPT1","GFPT1",-0.608573519356892,10.7388616862222,4.45009902067625e-12,1.13833532948898e-10,"cid1 - cid0"
"MPC2","MPC2",-0.550809424772778,10.9804018859912,4.67814725095653e-12,1.19326075036507e-10,"cid1 - cid0"
"AFG3L2","AFG3L2",-0.677705079277077,10.7672942419829,4.77576577056915e-12,1.21469974272459e-10,"cid1 - cid0"
"NANS","NANS",-0.525989581926638,11.4481604206493,4.8422647581878e-12,1.22812454334434e-10,"cid1 - cid0"
"CEBPG","CEBPG",-0.51970554898551,10.0880670784249,4.91018986143227e-12,1.24183417597184e-10,"cid1 - cid0"
"TMEM246","TMEM246",-0.502081984259094,8.02557531014252,5.03372546312351e-12,1.26729013479703e-10,"cid1 - cid0"
"WWTR1","WWTR1",0.644866958111008,7.76291659647401,5.03915210530262e-12,1.26729013479703e-10,"cid1 - cid0"
"SUCLG2","SUCLG2",-0.569987893257512,11.1651294766383,5.06544506367314e-12,1.27033416400744e-10,"cid1 - cid0"
"GBP4","GBP4",0.743443899161409,8.49368919144137,5.24573054689927e-12,1.30868918795292e-10,"cid1 - cid0"
"FAM162A","FAM162A",-0.62087394005027,11.2004660071597,5.24761999860493e-12,1.30868918795292e-10,"cid1 - cid0"
"HMGCR","HMGCR",-0.65907580637308,9.6835382861248,5.42203724005729e-12,1.34554931611965e-10,"cid1 - cid0"
"DENND3","DENND3",0.596839004061751,8.37264620840667,5.42548087924933e-12,1.34554931611965e-10,"cid1 - cid0"
"SLC37A4","SLC37A4",-0.530495605371158,8.66184672466488,5.44859853593e-12,1.34647363942174e-10,"cid1 - cid0"
"LNX1","LNX1",-0.755489336389626,8.85249850656687,5.45928662024003e-12,1.34647363942174e-10,"cid1 - cid0"
"COL5A2","COL5A2",0.936594029059391,9.8481302708894,5.49262734525782e-12,1.35097507203553e-10,"cid1 - cid0"
"ZCCHC24","ZCCHC24",0.627520257852458,8.64299716692222,5.5916277130881e-12,1.3715573401446e-10,"cid1 - cid0"
"C1orf106","C1orf106",-0.770536350663889,10.7625863265577,5.85659379309871e-12,1.43262525217521e-10,"cid1 - cid0"
"PRSS8","PRSS8",-0.860082848514903,11.3309420758133,5.8831443862837e-12,1.43519868366207e-10,"cid1 - cid0"
"LCP2","LCP2",1.18294019015817,9.68862472629881,5.95098421311655e-12,1.44780330597914e-10,"cid1 - cid0"
"C1R","C1R",0.815765927453903,10.2848031373991,6.15742991654986e-12,1.49374484317123e-10,"cid1 - cid0"
"MUT","MUT",-0.500262497452141,9.04290271106998,6.17318878558421e-12,1.49374484317123e-10,"cid1 - cid0"
"PTPN6","PTPN6",0.607696102725463,9.87335869084123,6.41431676599089e-12,1.54790776296271e-10,"cid1 - cid0"
"VIPR1","VIPR1",-1.15266002709713,8.58341727697938,6.49997423382013e-12,1.56436207837074e-10,"cid1 - cid0"
"DUSP14","DUSP14",0.585780225196284,7.71459637923858,6.53731010340684e-12,1.5691296878231e-10,"cid1 - cid0"
"ATOH1","ATOH1",-1.44486858340762,7.83768144898678,6.69966143417959e-12,1.60189372079848e-10,"cid1 - cid0"
"RNF144B","RNF144B",0.891072737101934,8.89091942941271,6.70959617222639e-12,1.60189372079848e-10,"cid1 - cid0"
"HSPA6","HSPA6",0.952350367260056,7.6318719878163,6.75603453529976e-12,1.60869088283348e-10,"cid1 - cid0"
"PDE4B","PDE4B",1.22022482250243,9.39809334410365,6.86051960087266e-12,1.6264187076226e-10,"cid1 - cid0"
"CD82","CD82",0.596467751806445,9.43566700185954,6.86681862483351e-12,1.6264187076226e-10,"cid1 - cid0"
"DLD","DLD",-0.417204624452674,11.1597918327925,6.93051995840913e-12,1.63017238709867e-10,"cid1 - cid0"
"ST6GAL1","ST6GAL1",0.833183434991398,10.5531627915143,6.93367849713784e-12,1.63017238709867e-10,"cid1 - cid0"
"PAIP1","PAIP1",-0.46234481395085,9.30313546876642,6.93729118155472e-12,1.63017238709867e-10,"cid1 - cid0"
"CXorf21","CXorf21",0.738628380166258,7.34728099425112,7.12875960085386e-12,1.67077970435719e-10,"cid1 - cid0"
"IMPA1","IMPA1",-0.530687446046334,10.9968000283287,7.21794183168748e-12,1.68726457491117e-10,"cid1 - cid0"
"B4GALT4","B4GALT4",-0.487430179658979,9.11682174229825,7.26473745496856e-12,1.69378110506077e-10,"cid1 - cid0"
"SOCS3","SOCS3",1.19257554775443,8.69692037618906,7.30425471707652e-12,1.69857123329834e-10,"cid1 - cid0"
"MANSC1","MANSC1",-0.517486869000663,10.5177758396825,7.34068599165127e-12,1.70262076899621e-10,"cid1 - cid0"
"SP140","SP140",0.915200805733749,7.86627962343448,7.45731610026513e-12,1.72520286939725e-10,"cid1 - cid0"
"EFEMP2","EFEMP2",0.55355707258367,8.41064252805158,7.47930442173374e-12,1.72583021875727e-10,"cid1 - cid0"
"IDH1","IDH1",-0.531815274905066,11.5627391360099,7.66064375166457e-12,1.76312965317874e-10,"cid1 - cid0"
"NDUFA5","NDUFA5",-0.413498736499768,10.4032297042497,7.71417598800453e-12,1.77089788770781e-10,"cid1 - cid0"
"COMTD1","COMTD1",-0.497275303218514,8.80165306966838,7.82796803879202e-12,1.79242449747583e-10,"cid1 - cid0"
"DIRC2","DIRC2",-0.666575929342262,10.5072907025815,7.90768739459608e-12,1.80605931744436e-10,"cid1 - cid0"
"FAM65C","FAM65C",0.879840860355499,7.6973292530428,7.98842646755749e-12,1.81985705252016e-10,"cid1 - cid0"
"AOC1","AOC1",-0.899263338624266,11.6078161524118,8.02539633408722e-12,1.82363891825083e-10,"cid1 - cid0"
"ID2","ID2",-0.623713053686163,11.3366451767132,8.14691028381552e-12,1.84295260288137e-10,"cid1 - cid0"
"BCL2L15","BCL2L15",-0.746385931898635,9.32483321985344,8.15156071418542e-12,1.84295260288137e-10,"cid1 - cid0"
"SH2B2","SH2B2",0.569689266257908,8.73731271884034,8.22654866460841e-12,1.85522141547202e-10,"cid1 - cid0"
"SLFN11","SLFN11",0.797327539266956,7.90194884772125,8.28012012466373e-12,1.85810694630134e-10,"cid1 - cid0"
"CLRN3","CLRN3",-0.898027198702106,11.2515684106207,8.28085191080348e-12,1.85810694630134e-10,"cid1 - cid0"
"PEX26","PEX26",-0.589684508673196,8.82719840878882,8.30500628405322e-12,1.85886803152821e-10,"cid1 - cid0"
"FCER1G","FCER1G",1.10499886279275,9.51193899498333,8.38134760834905e-12,1.87127693609848e-10,"cid1 - cid0"
"SAMSN1","SAMSN1",1.12636721077596,8.79539731147638,8.43186341836565e-12,1.87787246727929e-10,"cid1 - cid0"
"RNF145","RNF145",-0.390884197750642,11.6748243757129,8.54368155981264e-12,1.89411773803067e-10,"cid1 - cid0"
"GGT6","GGT6",-0.849425288636164,9.92845710186965,8.54711902339316e-12,1.89411773803067e-10,"cid1 - cid0"
"BHLHE22","BHLHE22",0.796447222772837,7.45386721018691,8.70863152815700e-12,1.92514513757012e-10,"cid1 - cid0"
"NXN","NXN",0.760258889194404,8.60984722814094,8.87223257724606e-12,1.95648025280995e-10,"cid1 - cid0"
"ADGRE2","ADGRE2",1.13275366803617,8.4605902200229,9.85459497900957e-12,2.16561424835082e-10,"cid1 - cid0"
"RGS3","RGS3",0.541586791451879,8.92277916103593,9.86898931449942e-12,2.16561424835082e-10,"cid1 - cid0"
"CFTR","CFTR",-0.92637638511273,9.68386061429653,9.90013244143463e-12,2.16713657085976e-10,"cid1 - cid0"
"GRAMD3","GRAMD3",-0.547288163913082,9.45056705464608,9.94435707663484e-12,2.17150802212468e-10,"cid1 - cid0"
"VPS26A","VPS26A",-0.299631615561029,11.2410871327745,9.97017334631647e-12,2.17184822310393e-10,"cid1 - cid0"
"KIAA1804","KIAA1804",-0.522170218511821,8.33245454466011,1.02757156424165e-11,2.22788063496224e-10,"cid1 - cid0"
"XPO6","XPO6",0.498502452955432,10.2333165655499,1.02771663379806e-11,2.22788063496224e-10,"cid1 - cid0"
"LILRA6","LILRA6",1.22643870714623,7.66836275315905,1.03129956646992e-11,2.23024758903508e-10,"cid1 - cid0"
"ST6GALNAC1","ST6GALNAC1",-0.892427605191916,12.0724083527135,1.040941097458e-11,2.24567364952808e-10,"cid1 - cid0"
"UBTD2","UBTD2",-0.349359186336503,9.40720526783366,1.05131621053202e-11,2.25774715384497e-10,"cid1 - cid0"
"TMEM106C","TMEM106C",-0.655180200787274,11.2570675922058,1.05158110482894e-11,2.25774715384497e-10,"cid1 - cid0"
"PTPRF","PTPRF",-0.703426876819952,9.46151278306881,1.09043870235102e-11,2.33557361295424e-10,"cid1 - cid0"
"RGCC","RGCC",0.729206010217512,9.56867304137054,1.09725930082109e-11,2.3445733938547e-10,"cid1 - cid0"
